step	time	T	T-cg	T-at	Ekin	res	angle_252_cross	angle_254_cross	angle_255	angle_256	angle_257	angle_258	angle_259	angle_260	angle_261	angle_262	angle_263	angle_264	angle_265	angle_266	angle_267	angle_268	angle_269	angle_270	angle_271	angle_272	angle_273	angle_274	angle_275	angle_276	angle_277	angle_278	angle_279	angle_280	angle_281	angle_282	angle_283	angle_284	angle_285	angle_286	angle_287	angle_288	angle_289	angle_290	angle_291	angle_292	angle_293	angle_294	angle_295	angle_296	angle_297	angle_298	angle_299	angle_300	angle_301	angle_302	angle_303	angle_304	angle_305	angle_306	angle_307	angle_308	angle_309	angle_310	angle_311	angle_312	angle_313	angle_314	angle_315	angle_316_cross	angle_317_cross	angle_318_cross	angle_319_cross	angle_320_cross	angle_321_cross	angle_322_cross	angle_323_cross	angle_324_cross	angle_325_cross	angle_326_cross	bond_125_cross	bond_126_cross	bond_127_cross	bond_129	bond_130	bond_131	bond_132	bond_133	bond_134	bond_135	bond_136	bond_137	bond_138	bond_138_cross	bond_139	bond_140	bond_141	bond_142	bond_143	bond_144	bond_145	bond_146	bond_147	bond_148	bond_149_cross	bond_150_cross	bond_35	dihedral_0	dihedral_0_cross	dihedral_176	dihedral_190	dihedral_191	dihedral_30_cross	dihedral_51	dihedral_60	dihedral_61	dihedral_61_cross	dihedral_64_cross	tab-cg
78250	78.25	2.41969	2.47525	2.41323	24390.5	0.78249	470.324	24.3555	192.064	197.011	264.892	205.737	176.43	179.809	181.489	166.84	214.205	171.603	179.832	201.8	183.879	193.473	205.87	163.393	139.175	185.092	201.706	191.362	124.102	121.22	159.041	156.711	197.216	181.828	244.436	195.236	193.299	221.771	267.081	58.441	84.8485	41.7067	27.3905	29.7268	24.8089	26.7911	236.941	34.5307	60.779	112.691	112.53	87.6974	119.437	153.08	98.2801	122.893	97.8804	118.608	112.757	93.896	93.1566	92.2363	91.623	140.947	109.63	90.5369	84.7885	97.5162	100.503	225.248	136.093	122.083	146.1	178.27	140.587	1113.05	20.6875	29.4247	31.3277	31.9671	684.504	292.443	42.1247	221.866	510.27	927.746	430.282	385.647	914.882	897.238	498.086	245.408	68.399	55.1536	33.3191	103.36	26.6924	259.208	125.327	367.299	253.961	139.585	265.418	120.324	445.082	653.781	496.336	0	0	-615.954	88.1882	676.576	733.015	4293.28	1303.33	750.55	51.6003	410.623	-3777.3
78500	78.5	2.4609	2.47525	2.45923	24805.8	0.78499	468.368	22.0585	231.093	210.286	227.163	189.094	149.817	179.642	169.522	170.405	163.989	166.857	167.304	192.345	178.341	217.565	185.132	164.761	171.995	205.827	204.311	194.95	176.328	139.843	191.436	161.454	171.533	173.354	202.8	232.585	216.043	222.529	214.331	102.084	83.7082	12.2665	31.6998	31.1546	40.6787	27.2615	255.384	23.5469	87.3098	61.4957	126.92	82.0756	130.059	157.561	91.1949	90.8493	94.8388	117.054	105.419	72.5323	71.301	96.0733	89.7146	98.8198	117.779	99.9404	85.1803	104.855	111.432	239.205	160.309	204.561	149.94	228.311	156.629	1074.14	23.4792	33.2535	17.2877	30.4868	654.304	282.502	45.5825	203.157	479.137	954.318	483.094	441.409	925.515	906.584	484.629	273.874	55.8221	53.1771	18.4719	59.5652	24.5308	229.635	152.156	382.664	230.436	106.386	225.757	108.946	513.371	551.38	448.075	0	0	-614.284	70.9116	667.076	796.373	4289.81	1321.63	738.587	49.3519	420.763	-3792.71
78750	78.75	2.48287	2.47525	2.48375	25027.3	0.78749	459.428	21.4268	210.862	249.19	213.403	253.167	134.496	175.53	231.862	164.592	154.173	175.572	167.437	166.097	184.838	156.822	208.019	183.525	165.557	198.16	239.374	185.782	177.377	140.667	159.023	163.513	180.556	169.676	178.347	185.776	240.05	245.145	186.968	120.999	98.3377	31.9154	39.3572	14.7869	21.5748	41.8704	206.019	31.5739	111.604	94.9054	115.121	109.919	145.554	132.234	101.743	134.029	107.562	112.955	125.877	111.66	109.888	117.06	134.792	132.439	147.791	95.9571	120.814	97.5667	112.431	232.357	134.671	135.957	140.777	211.537	149.688	1059.9	20.5552	23.1343	12.853	37.3893	649.178	274.881	46.3371	172.216	483.094	933.389	470.907	480.784	857.141	944.794	484.675	287.294	74.4509	54.4392	23.5315	63.0153	26.9105	282.213	122.632	314.469	221.428	153.926	205.376	93.8908	506.49	651.25	412.787	0	0	-602.228	72.3972	654.963	740.223	4340.81	1278.9	742.178	43.2551	422.52	-3850.84
79000	79	2.4681	2.47525	2.46727	24878.5	0.78999	461.11	21.4299	238.672	227.311	254.296	260.112	171.533	185.193	188.587	174.828	142.856	164.985	173.259	155.819	202.943	195.06	186.512	179.146	179.717	177.252	212.564	183.917	153.245	177.591	176.596	200.386	192.828	172.232	231.436	221.994	205.593	210.199	229.641	84.1226	68.3783	11.9453	16.5528	26.7874	32.1029	37.2879	223.966	24.6663	98.8136	82.3309	88.628	96.0086	111.914	127.043	75.9573	85.3617	111.393	108.14	81.4855	93.1272	87.4554	86.6148	73.7904	117.966	122.48	82.1213	105.701	102.892	104.713	168.138	191.415	153.596	120.754	239.142	147.89	1047.06	17.6801	15.3453	23.8411	21.8592	644.434	284.062	46.0481	210.62	475.756	932.796	428.746	460.997	779.82	880.494	403.614	297.286	48.4391	85.5279	37.9499	97.7267	26.9857	242.007	118.783	393.298	249.127	120.257	255.624	113.042	515.683	616.306	405.428	0	0	-604.468	102.719	662.87	833.253	4342.59	1309.78	769.896	44.1093	416.088	-3844.73
79250	79.25	2.51828	2.47525	2.52328	25384.2	0.79249	464.136	20.4131	272.088	224.391	173.942	199.866	165.201	213.349	163.47	169.126	183.242	149.419	176.715	209.372	176.005	162.329	172.488	168.977	184.967	170.808	163.841	195.933	156.907	149.726	158.717	150.331	209.809	180.535	200.303	228.553	294.959	230.133	242.094	75.1422	107.638	17.7318	17.9882	23.2146	31.2316	28.5394	233.584	24.4788	99.1307	78.0405	94.1427	111.118	132.039	139.497	120.34	95.2376	127.851	134.862	100.51	115.423	108.762	113.862	100.617	126.151	113.087	100.664	103.093	103.084	131.653	291.311	138.087	137.79	136.72	224.167	164.71	1055.3	21.2562	16.6464	20.5074	16.7446	671.451	267.676	47.0741	240.32	473.619	925.424	395.945	409.744	907.933	897.886	402.05	303.424	55.327	43.4715	21.8239	75.1353	39.9677	240.693	177.909	407.668	244.166	154.131	246.55	142.728	503.809	533.303	441.029	0	0	-606.472	70.3993	670.969	799.989	4335.8	1305.28	771.361	44.5969	423.863	-3785.04
79500	79.5	2.50067	2.47525	2.50362	25206.7	0.79499	460.965	20.5273	263.071	198.646	260.908	234.728	144.398	208.436	155.404	176.498	178.087	165.539	193.25	169.034	182.902	183.841	165.972	174.965	188.931	155.142	187.14	202.422	147.956	160.816	131.2	138.534	197.039	151.195	219.073	252.472	246.425	211.053	214.017	85.2504	83.9534	29.6173	19.1059	25.5649	19.4837	26.5664	201.201	15.7941	89.8211	89.0196	90.1067	91.8304	81.2486	147.296	89.0393	103.818	93.3378	129.418	90.283	94.5459	92.3534	84.8147	86.5388	135.831	158.144	82.1361	116.562	116.623	109.474	200.689	152.621	135.09	154.553	201.567	143.793	1177.73	7.27529	17.197	9.01957	21.6333	683.277	281.867	44.9401	258.676	553.237	947.901	399.419	413.12	842.725	898.86	429.541	264.336	57.0696	30.398	37.2245	64.9588	16.9473	264.166	159.718	385.261	234.649	142.001	265.762	145.993	450.386	481.209	427.631	0	0	-608.483	113.176	663.078	753.824	4316.52	1321.1	746.013	38.3398	426.207	-3808.4
79750	79.75	2.43919	2.47525	2.435	24587.1	0.79749	466.098	21.5533	277.12	240.323	212.303	227.533	168.873	170.388	147.722	149.653	188.721	142.654	173.565	160.484	168.968	182.705	177.659	179.117	162.169	206.379	214.438	186.786	153.897	139.431	180.103	162.282	225.867	157.9	200.965	226.047	208.402	267.338	214.405	104.695	83.5496	20.0918	26.983	19.5731	18.9552	23.7113	202.115	15.9221	126.224	75.3096	105.363	94.8094	136.39	151.122	107.256	122.256	94.8396	96.2074	92.2708	118.782	66.0326	95.1875	84.8374	144.787	139.815	95.8367	99.0535	100.898	99.9343	259.187	149.301	180.712	154.106	220.667	160.254	1073.91	17.8395	13.2616	11.111	19.3176	643.185	285.793	39.6559	255.845	458.905	945.74	459.05	492.292	835.96	992.105	415.808	252.152	55.4072	49.0281	23.794	71.4232	25.5569	301.201	134.8	357.825	216.303	108.862	236.752	93.6052	446.844	603.1	421.709	0	0	-606.632	77.3995	657.572	812.967	4308.81	1314.5	760.931	44.646	446.302	-3816.13
80000	80	2.44314	2.47525	2.43941	24626.9	0.79999	456.621	20.7977	205.964	248.022	186.098	221.378	165.862	191.439	192.414	136.617	157.469	144.143	170.511	163.245	160.201	169.779	189.282	178.924	178.555	203.774	183.558	180.263	160.223	158.638	159.189	189.187	207.337	200.706	249.701	205.887	235.871	246.33	214.366	69.6883	119.383	27.0329	13.6768	42.8963	19.8828	19.2889	227.569	23.6838	53.8055	109.495	132.743	114.999	99.6665	159.587	98.092	90.7679	128.626	101.627	101.536	109.157	105.773	112.212	75.4643	115.522	118.688	106.234	111.948	119.577	123.889	210.922	132.475	145.683	163.099	225.065	141.523	1131.14	31.2261	19.7513	24.0052	23.9935	642.109	283.156	37.6354	231.736	539.514	978.136	425.764	436.852	888.35	986.807	460.84	238.413	47.2226	48.3586	35.6694	77.1262	20.9779	231.491	114.889	355.203	259.813	126.878	256.07	143.63	485.589	611.519	456.19	0	0	-610.819	80.1796	668.512	726.727	4290.38	1296.42	773.067	44.9562	430.878	-3843.32
80250	80.25	2.50942	2.47525	2.5134	25295	0.80249	455.062	21.0888	262.25	240.155	209.657	217.056	139.014	221.111	172.968	168.423	178.582	149.01	225.036	175.211	176.79	173.479	164.773	157.505	176.108	201.685	170.085	175.198	189.656	168.164	150.856	196.889	202.998	121.937	246.824	230.891	201.924	221.674	200.359	108.079	87.102	36.4025	14.5231	46.5634	27.6835	30.6993	239.363	38.5766	87.0816	66.7838	112.724	123.524	135.829	151.44	122.355	105.535	108.484	130.026	96.5813	103.118	67.4116	120.485	88.998	127.075	129.823	72.605	96.9933	100.779	87.3322	236.748	135.712	116.976	144.766	215.551	116.556	1049.36	24.0746	25.1642	27.5416	19.2292	652.128	271.666	36.9745	262.028	507.42	977.938	432.083	436.115	785.33	939.54	469.879	334.667	35.7706	46.727	36.8273	61.1473	18.062	288.786	117.563	322.089	227.948	122.268	257.335	149.074	420.224	598.895	427.015	0	0	-601.184	58.1598	664.859	742.651	4301.54	1290.75	774.027	43.6158	430.824	-3830.02
80500	80.5	2.45047	2.47525	2.44759	24700.8	0.80499	453.93	22.8242	216.359	187.367	214.161	225.27	128.642	227.359	179.038	171.997	191.793	185.261	190.687	147.763	185.893	168.123	179.008	180.917	185.36	176.251	188.687	143.931	170.968	144.624	149.651	187.535	196.268	184.815	223.132	228.258	234.172	193.117	210.422	104.034	77.0554	29.5149	32.3845	26.2022	9.59961	18.6852	219.152	32.7852	111.666	80.3151	112.171	106.492	148.837	132.445	90.6239	106.591	98.2435	133.507	92.2806	114.969	92.8723	106.57	98.2152	126.269	120.926	92.3764	87.1182	116.802	101.122	233.038	137.984	151.967	133.914	215.58	140.466	970.81	27.4254	21.2015	22.7256	15.9366	648.239	278.255	34.3248	261.976	554.033	924.435	395.527	356.511	802.019	956.118	402.624	294.957	59.7072	46.2956	30.724	74.6899	20.9047	264.14	114.089	390.778	226.271	131.071	220.85	105.19	484.435	527.657	419.578	0	0	-604.93	67.3141	677.073	813.517	4306.45	1269.21	753.668	46.5412	444.646	-3813.85
80750	80.75	2.48703	2.47525	2.4884	25069.2	0.80749	448.115	22.2408	201.456	252.72	220.938	182.992	182.51	195.14	177.55	153.763	164.689	156.559	172.25	214.647	149.89	201.617	192.575	190.199	188.069	167.172	214.264	206.644	176.039	160.3	143.522	174.862	210.342	189.883	227.247	221.815	269.329	241.483	247.709	63.7773	88.7946	10.8947	26.6125	21.6087	39.6934	41.337	248.594	36.166	78.9316	64.2512	104.782	132.296	146.598	130.057	90.6747	101.865	114.336	102.466	109.695	87.7764	101.643	86.3505	108.288	126.009	117.56	112.309	112.934	93.0234	100.712	220.472	156.559	137.222	159.502	174.675	159.171	978.299	18.7668	31.8035	26.1522	18.0063	679.373	275.393	37.7094	212.066	465.405	881.15	435.772	428.008	859.422	927.941	412.314	298.346	69.9332	36.3107	8.98119	75.7068	26.783	264.666	117.885	396.198	244.821	118.122	285.826	124.831	549.224	547.191	457.668	0	0	-600.061	98.5619	669.395	760.567	4288.81	1276.97	767.399	57.9077	485.739	-3828.41
81000	81	2.49913	2.47525	2.5019	25191.2	0.80999	441.628	22.2702	225.654	196.637	186.097	206.663	137.63	198.568	169.955	185.092	192.486	188.543	223.062	190.822	152.288	174.949	152.989	176.411	188.121	194.562	221.4	214.339	144.121	147.895	155.9	162.948	211.548	157.34	224.631	213.655	207.99	191.202	235.179	74.2084	91.4192	26.5058	16.439	40.49	29.6781	26.7324	209.446	18.7967	102.948	97.8376	110.337	100.693	136.797	156.097	108.926	116.11	90.9807	92.7107	73.4204	89.7006	87.2256	73.6278	86.4012	116.76	79.5652	78.3399	76.3977	99.9571	146.101	236.527	152.123	147.684	184.384	237.126	159.923	1078.6	21.6038	31.688	41.3069	29.8225	669.11	272.588	35.7963	201.672	473.347	1048.35	475.094	420.921	819.105	919.343	470.992	279.062	53.6252	48.5464	35.6155	118.375	13.6882	242.104	126.283	358.944	270.098	140.891	279.364	113.808	430.064	522.673	455.858	0	0	-609.839	46.1869	665.842	764.905	4299	1281.17	770.835	53.6512	461.116	-3865.61
81250	81.25	2.47723	2.47525	2.47746	24970.4	0.81249	440.882	19.9787	246.237	230.155	234.14	228.313	124.587	180.819	161.58	141.312	166.094	169.589	164.134	191.762	150.249	162.434	206.393	152.264	214.712	202.985	167.168	172.27	187.209	166.612	140.864	184.969	218.067	164.088	232.616	221.98	212.991	213.969	241.7	70.0519	95.2008	28.7656	24.7794	22.5565	17.3521	14.8346	222.424	40.8479	88.2114	107.593	105.755	133.636	124.681	135.078	74.7495	106.546	92.6367	126.791	97.6559	106.577	86.4183	102.794	108.783	141.053	92.9149	83.2292	122.578	124.56	95.241	212.202	157.336	191.324	176.564	244.101	145.115	1045.7	22.8184	18.6232	24.9109	17.9356	616.616	273.369	38.827	246.499	545.204	991.172	458.14	400.515	878.583	943.905	406.723	322.553	57.8652	76.6502	20.2544	46.7391	15.2218	223.566	134.373	391.349	269.416	147.422	248.954	132.34	393.662	574.885	435.575	0	0	-603.07	67.1597	654.363	730.823	4287.47	1267.67	737.295	51.7107	463.189	-3853.55
81500	81.5	2.48478	2.47525	2.48589	25046.6	0.81499	430.4	20.1969	206.9	191.263	220.271	200.325	133.882	186.751	177.721	168.376	177.399	184.308	200.184	192.68	162.606	180.021	141.597	178.067	159.567	180.936	190.845	213.586	171.376	145.559	165.058	163.249	190.328	166.765	223.462	201.384	268.903	203.544	215.086	109.039	60.3801	22.3256	9.92336	14.805	30.7974	28.2218	212.779	12.555	99.0377	111.274	66.7369	116.834	135.918	158.988	108.309	108.596	115.32	109.467	101.026	106.169	74.7629	87.3712	110.339	156.49	115.797	81.5227	121.566	141.457	88.8858	254.469	138.128	137.631	155.739	210.883	174.798	1083.86	12.4436	26.0852	19.9533	20.6848	614.205	268.682	38.4675	227.675	522.639	917.599	436.781	484.024	889.518	853.415	434.994	270.308	64.1479	49.0214	39.1057	77.917	23.7421	244.477	151.081	366.774	223.106	110.39	234.832	128.404	471.736	558.873	429.741	0	0	-612.498	79.4871	664.413	793.737	4286.52	1289.5	755.508	54.1412	477.448	-3806.95
81750	81.75	2.48582	2.47525	2.48705	25057	0.81749	427.534	20.4402	254.921	193.688	237.993	233.821	150.882	181.755	214.446	150.51	169.592	179.686	192.689	185.767	188.845	226.647	181.329	162.872	193.565	186.319	176.404	218.94	178.238	146.528	155.709	177.119	194.378	165.1	257.709	218.935	224.739	215.61	226.569	75.3623	93.6088	27.6422	24.522	16.2918	47.0432	23.4908	224.371	26.631	99.0584	71.7777	122.266	123.105	166.815	161.456	95.4479	120.133	83.9769	148.352	84.9314	96.0798	102.026	112.117	76.9472	89.6203	117.002	105.566	93.4413	94.6644	83.4289	224.024	171.054	158.594	171.954	241.171	152.542	1038.8	10.9161	36.6568	27.1509	28.6515	618.352	269.413	35.5181	198.498	498.338	919.599	438.68	441.226	801.493	942.425	491.969	254.11	40.9343	52.7903	19.4009	85.5202	27.2748	259.276	113.78	433.791	200.159	117.211	249.277	130.033	403.785	578.717	444.392	0	0	-599.496	71.395	657.7	768.532	4297.31	1316.8	754.961	55.4631	492.025	-3812.04
82000	82	2.48847	2.47525	2.49	25083.7	0.81999	424.212	19.5786	193.719	212.915	203.893	270.075	147.398	196.991	168.75	171.05	185.92	190.854	212.097	200.723	188.577	194.804	185.704	165.875	192.195	182.069	169.82	181.618	135.171	144.071	182.148	194.565	199.913	199.486	284.087	194.413	210.283	243.382	243.633	88.7927	77.2065	13.6457	21.7897	31.3389	29.4028	30.5568	210.956	32.7773	82.5247	109.742	104.072	127.92	109.156	101.61	106.849	106.649	115.722	136.301	120.454	121.612	104.058	95.8542	84.1561	139.721	134.054	99.1121	127.79	117.243	93.2779	187.461	154.303	119.651	158.441	207.774	169.094	1047.59	13.5689	16.8577	28.3538	30.6271	606.91	265.61	36.6738	251.039	520.427	955.114	461.04	478.717	900.215	905.923	491.926	294.559	33.0469	58.1045	24.5857	98.6797	28.8062	272.6	116.906	393.474	222.183	121.855	235.875	148.002	445.464	656.447	453.653	0	0	-612.01	52.8534	681.194	710.918	4313.95	1326.6	748.778	47.933	488.705	-3776.59
82250	82.25	2.50876	2.47525	2.51265	25288.3	0.82249	424.764	22.7101	194.347	237.054	246.917	197.014	152.343	214.004	176.397	150.657	151.003	159.647	151.217	178.623	173.06	173.49	198.806	164.352	176.319	180.159	150.132	155.445	155.973	126.377	203.513	175.505	186.426	159.423	217.663	192.93	229.438	235.43	255.115	88.4333	49.9603	26.1317	26.9559	27.1189	23.1104	37.4393	224.409	40.191	66.477	127.548	95.4389	125.785	143.185	152.968	82.5969	87.8139	160.177	116.755	86.0217	102.497	104.886	87.1845	90.5322	127.536	127.672	96.4131	122.887	130.805	110.848	205.059	128.477	139.188	153.193	215.249	150.158	999.376	33.8622	24.1685	18.9272	17.344	623.186	260.339	32.8674	235.445	544.091	1000.76	390.835	444.033	847.246	962.67	421.553	278.304	39.9531	46.1027	31.4223	65.905	23.1252	247.246	94.467	381.921	262.324	187.282	202.605	132.698	494.804	526.227	377.765	0	0	-603.826	70.4461	677.629	691.063	4303.88	1317.18	757.16	49.031	481.451	-3798.49
82500	82.5	2.45997	2.47525	2.45819	24796.5	0.82499	421.501	24.02	222.772	192.833	226.478	214.674	151.006	206.893	170.324	150.113	148.861	195.254	186.908	184.803	188.082	198.653	199.088	180.878	187.335	214.842	242.247	198.016	139.427	111.917	155.472	134.545	205.704	131.016	213.621	228.657	262.917	229.041	247.325	54.5174	90.0533	26.4038	24.785	29.1467	23.0676	23.4309	265.751	16.1849	67.7114	70.588	106.615	75.856	105.815	127.046	80.3471	101.266	105.555	71.238	93.7064	85.8075	85.9749	82.7785	124.072	113.534	121.458	93.8115	108.978	100.357	91.5677	210.217	136.863	132.505	133.602	176.843	134.424	1057.22	25.5911	30.1476	22.7423	18.7651	686.111	258.634	34.1777	235.694	501.296	922.882	456.623	404.436	904.132	906.171	470.323	269.975	38.0408	53.273	21.9196	63.3298	15.0593	262.764	119.318	359.842	260.794	133.112	229.723	131.097	556.165	505.628	414.134	0	0	-610.159	69.808	678.386	716.315	4298.5	1303.37	745.217	43.8223	473.007	-3792.1
82750	82.75	2.46525	2.47525	2.46408	24849.7	0.82749	414.671	23.2079	234.747	229.563	198.982	224.33	134.337	178.268	194.408	159.08	167.64	141.4	215.928	204.98	144.322	173.8	145.849	167.522	158.479	192.653	204.344	176.847	149.204	172.042	148.638	170.375	175.754	168.821	179.888	191.314	205.245	223.7	233.807	74.1017	96.1035	26.4136	27.2761	16.2881	28.5553	19.458	206.042	20.3628	109.82	99.06	128.905	112.243	135.627	128.21	97.0628	109.551	100.663	92.9506	97.1963	103.663	105.868	68.3015	95.5483	143.512	117.29	101.091	99.9002	124.01	114.805	197.961	118.644	113.062	129.972	209.88	126.041	973.642	11.8749	16.2577	24.6043	25.0134	654.553	263.735	35.1164	247.703	507.917	992.049	449.531	411.189	945.574	951.5	448.136	274.78	41.3442	60.2621	32.2943	98.1494	26.4604	240.741	150.186	397.469	261.361	111.983	247.986	136.137	493.415	494.074	423.58	0	0	-609.607	79.6088	680.322	687.774	4280.05	1291.15	763.105	48.7783	484.5	-3816.77
83000	83	2.52361	2.47525	2.52923	25438	0.82999	409.738	25.704	224.804	221.213	227.528	193.565	163.228	215.594	173.911	182.556	183.02	193.033	193.9	124.919	180.774	219.547	161.862	182.929	237.153	170.498	172.077	201.855	138.239	138.473	155.292	141.491	203.858	197.297	222.418	230.177	249.193	237.481	218.325	87.347	96.0508	14.819	25.3263	20.05	13.5765	24.4009	208.032	36.6099	80.5642	133.966	124.574	95.508	132.015	133.872	94.3628	84.2096	84.1592	105.125	120.731	85.8359	88.9375	101.893	128.349	142.237	111.094	110.725	117.263	100.403	126.913	265.929	147.356	129.304	125.105	235.559	130.26	1030.14	31.362	13.6693	18.5312	21.8505	599.464	264.869	34.8661	233.785	490.267	948.789	467.674	441.569	888.378	875.045	497.851	272.372	67.4612	33.1996	23.716	78.2421	30.9818	262.75	103.539	342.158	227.873	151.914	228.452	112.74	385.378	553.035	462.441	0	0	-610	66.0221	677.098	785.306	4283.75	1280.94	796.694	51.8567	492.708	-3804.83
83250	83.25	2.45398	2.47525	2.4515	24736.1	0.83249	390.716	25.4175	208.1	241.182	248.44	203.334	152.535	200.081	187.236	145.005	187.175	213.061	146.422	202.26	173.082	192.464	148.934	172.954	180.468	187.514	165.804	153.834	133.094	151.27	146.8	191.248	195.479	148.11	208.407	185.552	222.346	202.497	236.911	108.252	63.9528	9.70223	25.3306	17.0612	19.3687	15.7711	207.666	28.7219	109.07	89.9499	86.0448	85.7743	119.248	139.92	91.5777	105.628	138.21	110.767	92.5124	90.8025	98.3828	99.5914	87.0762	113.702	136.925	87.2468	126.013	117.384	126.787	186.364	137.533	131.403	136.843	183.609	149.188	1012.67	28.7504	29.2629	7.61881	29.5359	596.199	262.53	36.0577	211.825	534.602	940.459	455.619	446.992	879.12	918.617	497.864	293.154	52.9695	50.964	28.0737	81.9751	23.6133	253.161	113.782	418.516	225.162	132.28	272.746	184.556	466.376	533.947	497.845	0	0	-606.643	107.445	664.186	690.712	4272.22	1316.61	767.67	52.9068	472.51	-3786.72
83500	83.5	2.4625	2.47525	2.46102	24822	0.83499	382.063	26.1283	200.221	195.944	229.003	257.069	124.39	165.653	181.288	178.955	170.86	172.733	196.467	162.621	184.851	194.228	165.634	192.825	192.273	170.289	194.599	156.881	177.615	163.665	180.763	198.901	169.586	150.79	241.674	222.449	251.229	244.919	248.434	74.5828	57.2332	20.0581	31.1988	22.8424	30.3743	19.3069	222.458	18.2008	77.7207	94.0531	94.6159	125.429	106.87	118.291	105.318	97.5115	123.456	102.044	103.294	97.5266	89.1815	94.4062	88.6606	123.942	129.656	81.4287	85.3466	85.1354	129.836	250.796	140.463	149.674	155.994	239.774	161.859	1013.29	20.7614	19.3429	21.9257	23.6186	608.278	262.676	34.3821	209.005	508.738	1006.96	412.985	444.106	888.361	927.655	459.351	320.809	55.0577	39.8079	26.848	90.6884	26.2129	223.45	117.221	338.491	233.969	109.775	248.123	130.514	438.037	541.364	479.036	0	0	-611.019	83.1129	669.406	692.482	4271.1	1310.11	746.938	64.9028	477.186	-3767.42
83750	83.75	2.47567	2.47525	2.47572	24954.8	0.83749	374.609	23.6787	244.332	228.874	211.371	229.768	153.213	181.286	182.401	165.884	171.637	158.833	164.279	213.068	187.099	191.762	173.352	182.472	175.242	219.529	209.575	162.33	173.761	165.531	152.699	175.046	184.732	174.282	209.235	201.951	236.234	215.442	211.481	104.178	76.9939	27.0438	18.435	24.7557	28.2384	29.2823	223.709	41.1012	78.2822	99.9743	112.707	106.358	111.449	91.3942	87.6973	111.296	82.1074	92.5886	100.407	88.1058	77.6636	94.5157	110.125	135.632	133.07	110.858	84.4527	96.13	124.676	284.813	142.253	131.902	168.899	219.78	138.434	1035.4	16.4878	19.4567	17.5541	26.21	595.325	262.471	38.3279	241.866	489.863	1043.36	476.931	421.042	848.49	939.772	430.019	292.467	41.8692	36.1698	28.7047	78.5995	9.96602	227.115	130.919	328.121	228.587	135.967	283.381	120.86	410.119	544.224	454.463	0	0	-612.44	69.9936	684.904	744.873	4309.17	1327.74	738.314	49.2459	490.4	-3869.38
